date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:49	47160/47160	---M--	200	added ('OK')	image/jpeg	etag:%22b838-636b3828-aefaf97129fb9c8e;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-5.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-5.jpg	(from https://weblearnbd.net/wp/collax/portfolio-filter-2/)
13:09:49	37708/37708	---M--	200	added ('OK')	image/jpeg	etag:%22934c-636b3829-27873dbaceb98e1f;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-6.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-6.jpg	(from https://weblearnbd.net/wp/collax/portfolio-filter-2/)
13:09:50	53382/53382	---M--	200	added ('OK')	image/jpeg	etag:%22d086-636b382a-b42a64201e526bcb;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-7.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-7.jpg	(from https://weblearnbd.net/wp/collax/portfolio-filter-2/)
13:09:50	37169/37169	---M--	200	added ('OK')	image/jpeg	etag:%229131-636b382c-85151687f210e986;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-8.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-8.jpg	(from https://weblearnbd.net/wp/collax/portfolio-filter-2/)
13:09:50	45815/45815	---M--	200	added ('OK')	image/jpeg	etag:%22b2f7-636b382d-bb0808fd9cf8e54;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-9.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/port-2-9.jpg	(from https://weblearnbd.net/wp/collax/portfolio-filter-2/)
13:09:51	330624/330624	---M-Z	200	added ('OK')	text/css	etag:%2250b80-63fdcd2f-a098a1445efa645e;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-core.css?ver=1680257204	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-corea27c.css	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:51	26728/26728	---M-Z	200	added ('OK')	text/css	etag:%226868-63a02633-2783e9444f49f8bf;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-unit.css?ver=1680257204	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-unita27c.css	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:51	685/685	---M-Z	200	added ('OK')	text/css	etag:%222ad-63722ab7-d2508c022c9c615a;gz%22	https://weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-27.css?ver=1668426423	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-273f36.css	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:53	12836/12836	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:09:53%20GMT	https://weblearnbd.net/wp/collax/wp-json/wp/v2/pages/27	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/wp/v2/pages/27.json	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2010:09:55%20GMT	https://weblearnbd.net/wp/collax/?p=27	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/index1c4a.html	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:55	2442/2442	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:09:55%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fportfolio-masonry%2F	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed530e.json	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:57	2504/2504	---M-Z	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2010:09:56%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fportfolio-masonry%2F&format=xml	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed8d60	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:57	61685/61685	---M--	200	added ('OK')	image/jpeg	etag:%22f0f5-634e2d1d-9ab94471f29fe13a;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/blog-sm-6.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/blog-sm-6.jpg	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:57	91547/91547	---M--	200	added ('OK')	image/jpeg	etag:%221659b-634e2d3f-6ce2566c008dca6e;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/blog-big-5.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/blog-big-5.jpg	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:58	16723/16723	---M-Z	200	added ('OK')	application/x-javascript	etag:%224153-63e0cfee-ac2b1f8b21507784;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/js/main.js?ver=1680257204	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/js/maina27c.js	(from https://weblearnbd.net/wp/collax/portfolio-masonry/)
13:09:58	2421/2421	---M-Z	200	added ('OK')	text/css	etag:%22975-6371ea57-bc8b9234b24b0eba;gz%22	https://weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-2209.css?ver=1668409943	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-2209728b.css	(from https://weblearnbd.net/wp/collax/portfolio/grow-up-agency-with-powerfull-idea/)
13:09:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2010:09:59%20GMT	https://weblearnbd.net/wp/collax/?p=2209	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/index4a9b.html	(from https://weblearnbd.net/wp/collax/portfolio/grow-up-agency-with-powerfull-idea/)
13:09:59	2549/2549	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:09:59%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fportfolio%2Fgrow-up-agency-with-powerfull-idea%2F	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embedf524.json	(from https://weblearnbd.net/wp/collax/portfolio/grow-up-agency-with-powerfull-idea/)
13:10:01	2609/2609	---M-Z	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2010:10:01%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fportfolio%2Fgrow-up-agency-with-powerfull-idea%2F&format=xml	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed696b	(from https://weblearnbd.net/wp/collax/portfolio/grow-up-agency-with-powerfull-idea/)
13:10:01	50374/50374	---M--	200	added ('OK')	image/jpeg	etag:%22c4c6-634e3a61-b149a143c8ace5da;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/case-1.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/case-1.jpg	(from https://weblearnbd.net/wp/collax/portfolio/grow-up-agency-with-powerfull-idea/)
13:10:01	55328/55328	---M--	200	added ('OK')	image/jpeg	etag:%22d820-634e3a63-63dc3a62e2b5ea15;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/case-2.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/case-2.jpg	(from https://weblearnbd.net/wp/collax/portfolio/grow-up-agency-with-powerfull-idea/)
13:10:02	8812/8812	---M--	200	added ('OK')	image/jpeg	etag:%22226c-634e4415-4dacfdc31d86caa2;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/news-bg.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/news-bg.jpg	(from https://weblearnbd.net/wp/collax/portfolio/grow-up-agency-with-powerfull-idea/)
13:10:02	330624/330624	---M-Z	200	added ('OK')	text/css	etag:%2250b80-63fdcd2f-a098a1445efa645e;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-core.css?ver=1680257205	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-core1648.css	(from https://weblearnbd.net/wp/collax/about/)
13:10:02	26728/26728	---M-Z	200	added ('OK')	text/css	etag:%226868-63a02633-2783e9444f49f8bf;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-unit.css?ver=1680257205	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-unit1648.css	(from https://weblearnbd.net/wp/collax/about/)
13:10:03	4606/4606	---M-Z	200	added ('OK')	text/css	etag:%2211fe-63ce6b28-3e18de581c8c52b3;gz%22	https://weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-31.css?ver=1674472232	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-314be6.css	(from https://weblearnbd.net/wp/collax/about/)
13:10:05	54048/54048	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:05%20GMT	https://weblearnbd.net/wp/collax/wp-json/wp/v2/pages/31	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/wp/v2/pages/31.json	(from https://weblearnbd.net/wp/collax/about/)
13:10:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2010:10:07%20GMT	https://weblearnbd.net/wp/collax/?p=31	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/indexc7e3.html	(from https://weblearnbd.net/wp/collax/about/)
13:10:07	2382/2382	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:07%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fabout%2F	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embedc8d8.json	(from https://weblearnbd.net/wp/collax/about/)
13:10:09	2444/2444	---M-Z	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2010:10:09%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fabout%2F&format=xml	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed0f1e	(from https://weblearnbd.net/wp/collax/about/)
13:10:09	5637/5637	---M--	200	added ('OK')	image/png	etag:%221605-634e6644-ff973198b54bda79;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/testi-7.png	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/testi-7.png	(from https://weblearnbd.net/wp/collax/about/)
13:10:09	16056/16056	---M--	200	added ('OK')	image/jpeg	etag:%223eb8-634e6615-b97e7481acd14cfc;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/ab-1.2.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/ab-1.2.jpg	(from https://weblearnbd.net/wp/collax/about/)
13:10:10	30046/30046	---M--	200	added ('OK')	image/jpeg	etag:%22755e-634f8989-440b16297f295b5f;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/team-2.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/team-2.jpg	(from https://weblearnbd.net/wp/collax/about/)
13:10:10	34376/34376	---M--	200	added ('OK')	image/jpeg	etag:%228648-6357934b-6742ab8ad42fccba;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/team-7.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/team-7.jpg	(from https://weblearnbd.net/wp/collax/about/)
13:10:10	20136/20136	---M--	200	added ('OK')	image/jpeg	etag:%224ea8-63579e2b-8de2eec1f8fbe7c1;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/team-8.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/team-8.jpg	(from https://weblearnbd.net/wp/collax/about/)
13:10:11	21889/21889	---M--	200	added ('OK')	image/jpeg	etag:%225581-634f8c8d-8c98eb1a1f967a10;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/team-5.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/team-5.jpg	(from https://weblearnbd.net/wp/collax/about/)
13:10:11	8812/8812	---M--	200	added ('OK')	image/jpeg	etag:%22226c-634f8de0-e10a7e32fa9106d7;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/news-bg-1.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/news-bg-1.jpg	(from https://weblearnbd.net/wp/collax/about/)
13:10:11	25411/25411	---M--	200	added ('OK')	image/png	etag:%226343-634f8dc6-17489268b8dcdc8b;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/news-7.1.png	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/news-7.1.png	(from https://weblearnbd.net/wp/collax/about/)
13:10:12	16723/16723	---M-Z	200	added ('OK')	application/x-javascript	etag:%224153-63e0cfee-ac2b1f8b21507784;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/js/main.js?ver=1680257205	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/js/main1648.js	(from https://weblearnbd.net/wp/collax/about/)
13:10:12	3643/3643	---M-Z	200	added ('OK')	text/css	etag:%22e3b-63a0285e-b9ceaacbe8b57614;gz%22	https://weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-33.css?ver=1671440478	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-335af6.css	(from https://weblearnbd.net/wp/collax/about-me/)
13:10:13	21742/21742	---MCZ	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:13%20GMT	https://weblearnbd.net/wp/collax/wp-json/wp/v2/pages/33	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/wp/v2/pages/33.json	(from https://weblearnbd.net/wp/collax/about-me/)
13:10:15	2397/2397	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:15%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fabout-me%2F	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed22ce.json	(from https://weblearnbd.net/wp/collax/about-me/)
13:10:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2010:10:15%20GMT	https://weblearnbd.net/wp/collax/?p=33	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/indexdd23.html	(from https://weblearnbd.net/wp/collax/about-me/)
13:10:17	2459/2459	---M-Z	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2010:10:17%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fabout-me%2F&format=xml	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embedf52f	(from https://weblearnbd.net/wp/collax/about-me/)
13:10:17	60600/60600	---M--	200	added ('OK')	image/jpeg	etag:%22ecb8-634f9096-c6a9a4091b1e2255;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/about-8.1.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/about-8.1.jpg	(from https://weblearnbd.net/wp/collax/about-me/)
13:10:18	330624/330624	---M-Z	200	added ('OK')	text/css	etag:%2250b80-63fdcd2f-a098a1445efa645e;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-core.css?ver=1680257206	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-corecf67.css	(from https://weblearnbd.net/wp/collax/job/)
13:10:18	26728/26728	---M-Z	200	added ('OK')	text/css	etag:%226868-63a02633-2783e9444f49f8bf;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-unit.css?ver=1680257206	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-unitcf67.css	(from https://weblearnbd.net/wp/collax/job/)
13:10:18	250/250	---M--	200	added ('OK')	text/css	etag:%22fa-63722fa0-f72085322f900612;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-35.css?ver=1668427680	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-35add7.css	(from https://weblearnbd.net/wp/collax/job/)
13:10:21	20735/20735	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:21%20GMT	https://weblearnbd.net/wp/collax/wp-json/wp/v2/pages/35	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/wp/v2/pages/35.json	(from https://weblearnbd.net/wp/collax/job/)
13:10:23	2372/2372	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:23%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fjob%2F	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embedd551.json	(from https://weblearnbd.net/wp/collax/job/)
13:10:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2010:10:23%20GMT	https://weblearnbd.net/wp/collax/?p=35	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/index5c90.html	(from https://weblearnbd.net/wp/collax/job/)
13:10:26	2434/2434	---M-Z	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2010:10:26%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fjob%2F&format=xml	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed054d	(from https://weblearnbd.net/wp/collax/job/)
13:10:27	4243/4243	---M--	200	added ('OK')	image/png	etag:%221093-63634480-2c7f404b2f2d1fbf;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-1.png	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-1.png	(from https://weblearnbd.net/wp/collax/job/)
13:10:27	11260/11260	---M--	200	added ('OK')	image/png	etag:%222bfc-6363448e-1de0fc5384f8aa6b;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-2.png	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-2.png	(from https://weblearnbd.net/wp/collax/job/)
13:10:28	15796/15796	---M--	200	added ('OK')	image/png	etag:%223db4-6363449e-6a36c5c4cfcffcee;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-3.png	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-3.png	(from https://weblearnbd.net/wp/collax/job/)
13:10:28	5472/5472	---M--	200	added ('OK')	image/png	etag:%221560-636344aa-1f283b2268360f61;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-4.png	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-4.png	(from https://weblearnbd.net/wp/collax/job/)
13:10:28	5512/5512	---M--	200	added ('OK')	image/png	etag:%221588-636344df-fb08baf4e01ee769;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-7.png	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-7.png	(from https://weblearnbd.net/wp/collax/job/)
13:10:29	12746/12746	---M--	200	added ('OK')	image/png	etag:%2231ca-636344e7-125f28af4e090303;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-8.png	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/11/brand-8.png	(from https://weblearnbd.net/wp/collax/job/)
13:10:29	16723/16723	---M-Z	200	added ('OK')	application/x-javascript	etag:%224153-63e0cfee-ac2b1f8b21507784;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/js/main.js?ver=1680257206	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/js/maincf67.js	(from https://weblearnbd.net/wp/collax/job/)
13:10:29	1522/1522	---M-Z	200	added ('OK')	text/css	etag:%225f2-63727e69-10670fa41f5faf67;gz%22	https://weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-37.css?ver=1668447849	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-376cc8.css	(from https://weblearnbd.net/wp/collax/job-details/)
13:10:34	13733/13733	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:34%20GMT	https://weblearnbd.net/wp/collax/wp-json/wp/v2/pages/37	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/wp/v2/pages/37.json	(from https://weblearnbd.net/wp/collax/job-details/)
13:10:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2010:10:36%20GMT	https://weblearnbd.net/wp/collax/?p=37	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/index4837.html	(from https://weblearnbd.net/wp/collax/job-details/)
13:10:37	2412/2412	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:37%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fjob-details%2F	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed0e71.json	(from https://weblearnbd.net/wp/collax/job-details/)
13:10:39	2474/2474	---M-Z	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2010:10:39%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fjob-details%2F&format=xml	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed50f8	(from https://weblearnbd.net/wp/collax/job-details/)
13:10:40	330624/330624	---M-Z	200	added ('OK')	text/css	etag:%2250b80-63fdcd2f-a098a1445efa645e;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-core.css?ver=1680257207	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-core629f.css	(from https://weblearnbd.net/wp/collax/service-1/)
13:10:40	198860/198860	---M--	200	added ('OK')	image/jpeg	etag:%22308cc-6350c5ce-d81f78ac6702962f;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/job-1.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/job-1.jpg	(from https://weblearnbd.net/wp/collax/job-details/)
13:10:41	26728/26728	---M-Z	200	added ('OK')	text/css	etag:%226868-63a02633-2783e9444f49f8bf;gz%22	https://weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-unit.css?ver=1680257207	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/themes/collax/assets/css/collax-unit629f.css	(from https://weblearnbd.net/wp/collax/service-1/)
13:10:41	8450/8450	---M-Z	200	added ('OK')	text/css	etag:%222102-6371e632-db293902d1cf80f8;gz%22	https://weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-39.css?ver=1668408882	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/elementor/css/post-395912.css	(from https://weblearnbd.net/wp/collax/service-1/)
13:10:44	38714/38714	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:44%20GMT	https://weblearnbd.net/wp/collax/wp-json/wp/v2/pages/39	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/wp/v2/pages/39.json	(from https://weblearnbd.net/wp/collax/service-1/)
13:10:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2010:10:45%20GMT	https://weblearnbd.net/wp/collax/?p=39	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/indexba52.html	(from https://weblearnbd.net/wp/collax/service-1/)
13:10:45	2402/2402	---M-Z	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2010:10:45%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fservice-1%2F	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed6986.json	(from https://weblearnbd.net/wp/collax/service-1/)
13:10:47	2464/2464	---M-Z	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2010:10:46%20GMT	https://weblearnbd.net/wp/collax/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fweblearnbd.net%2Fwp%2Fcollax%2Fservice-1%2F&format=xml	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-json/oembed/1.0/embede6ba	(from https://weblearnbd.net/wp/collax/service-1/)
13:10:47	26080/26080	---M--	200	added ('OK')	image/jpeg	etag:%2265e0-6350d6bd-a7398af8175f11e5;;;%22	https://weblearnbd.net/wp/collax/wp-content/uploads/2022/10/service-9.1.jpg	C:/My%20Web%20Sites/article%20template/weblearnbd.net/wp/collax/wp-content/uploads/2022/10/service-9.1.jpg	(from https://weblearnbd.net/wp/collax/service-1/)
